attribute1,attribute2,attribute3,attribute4
10,10,67,Deny
10,10,68,Deny
10,10,69,Deny
10,10,70,Deny
10,10,71,Deny
10,10,72,Deny
10,10,73,Deny
10,10,74,Deny
10,10,75,Deny
10,10,76,Deny
10,10,77,Deny
10,10,78,Deny
10,10,79,Deny
10,10,80,Deny
10,10,81,Deny
10,10,82,Deny
10,10,83,Deny
10,10,84,Deny
10,10,85,Deny
10,10,86,Deny
10,10,87,Deny
10,10,88,Deny
10,10,89,Deny
10,10,90,Deny
11,1,11,Deny
11,1,12,Deny
11,1,13,Deny
11,1,14,Deny
11,1,15,Deny
11,1,16,Deny
11,1,17,Deny
11,1,18,Deny
11,1,19,Deny
11,1,20,Deny
11,1,21,Deny
11,1,22,Deny
11,1,23,Deny
11,1,24,Deny
11,1,25,Deny
11,1,26,Deny
11,1,27,Deny
11,1,28,Deny
11,1,29,Deny
11,1,30,Deny
11,1,31,Deny
11,1,32,Deny
11,1,33,Deny
11,1,34,Deny
11,1,35,Deny
11,1,36,Deny
11,1,37,Deny
11,1,38,Deny
11,1,39,Deny
11,1,40,Deny
11,1,41,Deny
11,1,42,Deny
11,1,43,Deny
11,1,44,Deny
11,1,45,Deny
11,1,46,Deny
11,1,47,Deny
11,1,48,Deny
11,1,49,Deny
11,1,50,Deny
11,1,51,Deny
11,1,52,Deny
11,1,53,Deny
11,1,54,Deny
11,1,55,Deny
11,1,56,Deny
11,1,57,Deny
11,1,58,Deny
11,1,59,Deny
11,1,60,Deny
11,1,61,Deny
11,1,62,Deny
11,1,63,Deny
11,1,64,Deny
11,1,65,Deny
11,1,66,Deny
11,1,67,Deny
11,1,68,Deny
11,1,69,Deny
11,1,70,Deny
11,1,71,Deny
11,1,72,Deny
11,1,73,Deny
11,1,74,Deny
11,1,75,Deny
11,1,76,Deny
11,1,77,Deny
11,1,78,Deny
11,1,79,Deny
11,1,80,Deny
11,1,81,Deny
11,1,82,Deny
11,1,83,Deny
11,1,84,Deny
11,1,85,Deny
11,1,86,Deny
11,1,87,Deny
11,1,88,Deny
11,1,89,Deny
11,1,90,Deny
11,1,91,Deny
11,1,92,Deny
11,1,93,Deny
11,1,94,Deny
11,1,95,Deny
11,1,96,Deny
11,1,97,Deny
11,1,98,Deny
11,1,99,Deny
11,1,100,Deny
11,2,1,Deny
11,2,2,Deny
11,2,3,Deny
11,2,4,Deny
11,2,5,Deny
11,2,6,Deny
11,2,7,Deny
11,2,8,Deny
11,2,9,Deny
11,2,10,Deny
11,2,21,Deny
11,2,22,Deny
11,2,23,Deny
11,2,24,Deny
11,2,25,Deny
11,2,26,Deny
11,2,27,Deny
11,2,28,Deny
11,2,29,Deny
11,2,30,Deny
11,2,31,Deny
11,2,32,Deny
11,2,33,Deny
11,2,34,Deny
11,2,35,Deny
11,2,36,Deny
11,2,37,Deny
11,2,38,Deny
11,2,39,Deny
11,2,40,Deny
11,2,41,Deny
11,2,42,Deny
11,2,43,Deny
11,2,44,Deny
11,2,45,Deny
11,2,46,Deny
11,2,47,Deny
11,2,48,Deny
11,2,49,Deny
11,2,50,Deny
11,2,51,Deny
11,2,52,Deny
11,2,53,Deny
11,2,54,Deny
11,2,55,Deny
11,2,56,Deny
11,2,57,Deny
11,2,58,Deny
11,2,59,Deny
11,2,60,Deny
11,2,61,Deny
11,2,62,Deny
11,2,63,Deny
11,2,64,Deny
11,2,65,Deny
11,2,66,Deny
11,2,67,Deny
11,2,68,Deny
11,2,69,Deny
11,2,70,Deny
11,2,71,Deny
11,2,72,Deny
11,2,73,Deny
11,2,74,Deny
11,2,75,Deny
11,2,76,Deny
11,2,77,Deny
11,2,78,Deny
11,2,79,Deny
11,2,80,Deny
11,2,81,Deny
11,2,82,Deny
11,2,83,Deny
11,2,84,Deny
11,2,85,Deny
11,2,86,Deny
11,2,87,Deny
11,2,88,Deny
11,2,89,Deny
11,2,90,Deny
11,2,91,Deny
11,2,92,Deny
11,2,93,Deny
11,2,94,Deny
11,2,95,Deny
11,2,96,Deny
11,2,97,Deny
11,2,98,Deny
11,2,99,Deny
11,2,100,Deny
11,3,1,Deny
11,3,2,Deny
11,3,3,Deny
11,3,4,Deny
11,3,5,Deny
11,3,6,Deny
11,3,7,Deny
11,3,8,Deny
11,3,9,Deny
11,3,10,Deny
11,3,11,Deny
11,3,12,Deny
11,3,13,Deny
11,3,14,Deny
11,3,15,Deny
11,3,16,Deny
11,3,17,Deny
11,3,18,Deny
11,3,19,Deny
11,3,20,Deny
11,3,31,Deny
11,3,32,Deny
11,3,33,Deny
11,3,34,Deny
11,3,35,Deny
11,3,36,Deny
11,3,37,Deny
11,3,38,Deny
11,3,39,Deny
11,3,40,Deny
11,3,41,Deny
11,3,42,Deny
11,3,43,Deny
11,3,44,Deny
11,3,45,Deny
11,3,46,Deny
11,3,47,Deny
11,3,48,Deny
11,3,49,Deny
11,3,50,Deny
11,3,51,Deny
11,3,52,Deny
11,3,53,Deny
11,3,54,Deny
11,3,55,Deny
11,3,56,Deny
11,3,57,Deny
11,3,58,Deny
11,3,59,Deny
11,3,60,Deny
11,3,61,Deny
11,3,62,Deny
11,3,63,Deny
11,3,64,Deny
11,3,65,Deny
11,3,66,Deny
11,3,67,Deny
11,3,68,Deny
11,3,69,Deny
11,3,70,Deny
11,3,71,Deny
11,3,72,Deny
11,3,73,Deny
11,3,74,Deny
11,3,75,Deny
11,3,76,Deny
11,3,77,Deny
11,3,78,Deny
11,3,79,Deny
11,3,80,Deny
11,3,81,Deny
11,3,82,Deny
11,3,83,Deny
11,3,84,Deny
11,3,85,Deny
11,3,86,Deny
11,3,87,Deny
11,3,88,Deny
11,3,89,Deny
11,3,90,Deny
11,3,91,Deny
11,3,92,Deny
11,3,93,Deny
11,3,94,Deny
11,3,95,Deny
11,3,96,Deny
11,3,97,Deny
11,3,98,Deny
11,3,99,Deny
11,3,100,Deny
11,4,1,Deny
11,4,2,Deny
11,4,3,Deny
11,4,4,Deny
11,4,5,Deny
11,4,6,Deny
11,4,7,Deny
11,4,8,Deny
11,4,9,Deny
11,4,10,Deny
11,4,11,Deny
11,4,12,Deny
11,4,13,Deny
11,4,14,Deny
11,4,15,Deny
11,4,16,Deny
11,4,17,Deny
11,4,18,Deny
11,4,19,Deny
11,4,20,Deny
11,4,21,Deny
11,4,22,Deny
11,4,23,Deny
11,4,24,Deny
11,4,25,Deny
11,4,26,Deny
11,4,27,Deny
11,4,28,Deny
11,4,29,Deny
11,4,30,Deny
11,4,41,Deny
11,4,42,Deny
11,4,43,Deny
11,4,44,Deny
11,4,45,Deny
11,4,46,Deny
11,4,47,Deny
11,4,48,Deny
11,4,49,Deny
11,4,50,Deny
11,4,51,Deny
11,4,52,Deny
11,4,53,Deny
11,4,54,Deny
11,4,55,Deny
11,4,56,Deny
11,4,57,Deny
11,4,58,Deny
11,4,59,Deny
11,4,60,Deny
11,4,61,Deny
11,4,62,Deny
11,4,63,Deny
11,4,64,Deny
11,4,65,Deny
11,4,66,Deny
11,4,67,Deny
11,4,68,Deny
11,4,69,Deny
11,4,70,Deny
11,4,71,Deny
11,4,72,Deny
11,4,73,Deny
11,4,74,Deny
11,4,75,Deny
11,4,76,Deny
11,4,77,Deny
11,4,78,Deny
11,4,79,Deny
11,4,80,Deny
11,4,81,Deny
11,4,82,Deny
11,4,83,Deny
11,4,84,Deny
11,4,85,Deny
11,4,86,Deny
11,4,87,Deny
11,4,88,Deny
11,4,89,Deny
11,4,90,Deny
11,4,91,Deny
11,4,92,Deny
11,4,93,Deny
11,4,94,Deny
11,4,95,Deny
11,4,96,Deny
11,4,97,Deny
11,4,98,Deny
11,4,99,Deny
11,4,100,Deny
11,5,1,Deny
11,5,2,Deny
11,5,3,Deny
11,5,4,Deny
11,5,5,Deny
11,5,6,Deny
11,5,7,Deny
11,5,8,Deny
11,5,9,Deny
11,5,10,Deny
11,5,11,Deny
11,5,12,Deny
11,5,13,Deny
11,5,14,Deny
11,5,15,Deny
11,5,16,Deny
11,5,17,Deny
11,5,18,Deny
11,5,19,Deny
11,5,20,Deny
11,5,21,Deny
11,5,22,Deny
11,5,23,Deny
11,5,24,Deny
11,5,25,Deny
11,5,26,Deny
11,5,27,Deny
11,5,28,Deny
11,5,29,Deny
11,5,30,Deny
11,5,31,Deny
11,5,32,Deny
11,5,33,Deny
11,5,34,Deny
11,5,35,Deny
11,5,36,Deny
11,5,37,Deny
11,5,38,Deny
11,5,39,Deny
11,5,40,Deny
11,5,51,Deny
11,5,52,Deny
11,5,53,Deny
11,5,54,Deny
11,5,55,Deny
11,5,56,Deny
11,5,57,Deny
11,5,58,Deny
11,5,59,Deny
11,5,60,Deny
11,5,61,Deny
11,5,62,Deny
11,5,63,Deny
11,5,64,Deny
11,5,65,Deny
11,5,66,Deny
11,5,67,Deny
11,5,68,Deny
11,5,69,Deny
11,5,70,Deny
11,5,71,Deny
11,5,72,Deny
11,5,73,Deny
11,5,74,Deny
11,5,75,Deny
11,5,76,Deny
11,5,77,Deny
11,5,78,Deny
11,5,79,Deny
11,5,80,Deny
11,5,81,Deny
11,5,82,Deny
11,5,83,Deny
11,5,84,Deny
11,5,85,Deny
11,5,86,Deny
11,5,87,Deny
11,5,88,Deny
11,5,89,Deny
11,5,90,Deny
11,5,91,Deny
11,5,92,Deny
11,5,93,Deny
11,5,94,Deny
11,5,95,Deny
11,5,96,Deny
11,5,97,Deny
11,5,98,Deny
11,5,99,Deny
11,5,100,Deny
11,6,1,Deny
11,6,2,Deny
11,6,3,Deny
11,6,4,Deny
11,6,5,Deny
11,6,6,Deny
11,6,7,Deny
11,6,8,Deny
11,6,9,Deny
11,6,10,Deny
11,6,11,Deny
11,6,12,Deny
11,6,13,Deny
11,6,14,Deny
11,6,15,Deny
11,6,16,Deny
11,6,17,Deny
11,6,18,Deny
11,6,19,Deny
11,6,20,Deny
11,6,21,Deny
11,6,22,Deny
11,6,23,Deny
11,6,24,Deny
11,6,25,Deny
11,6,26,Deny
11,6,27,Deny
11,6,28,Deny
11,6,29,Deny
11,6,30,Deny
11,6,31,Deny
11,6,32,Deny
11,6,33,Deny
11,6,34,Deny
11,6,35,Deny
11,6,36,Deny
11,6,37,Deny
11,6,38,Deny
11,6,39,Deny
11,6,40,Deny
11,6,41,Deny
11,6,42,Deny
11,6,43,Deny
11,6,44,Deny
11,6,45,Deny
11,6,46,Deny
11,6,47,Deny
11,6,48,Deny
11,6,49,Deny
11,6,50,Deny
11,6,61,Deny
11,6,62,Deny
11,6,63,Deny
11,6,64,Deny
11,6,65,Deny
11,6,66,Deny
11,6,67,Deny
11,6,68,Deny
11,6,69,Deny
11,6,70,Deny
11,6,71,Deny
11,6,72,Deny
11,6,73,Deny
11,6,74,Deny
11,6,75,Deny
11,6,76,Deny
11,6,77,Deny
11,6,78,Deny
11,6,79,Deny
11,6,80,Deny
11,6,81,Deny
11,6,82,Deny
11,6,83,Deny
11,6,84,Deny
11,6,85,Deny
11,6,86,Deny
11,6,87,Deny
11,6,88,Deny
11,6,89,Deny
11,6,90,Deny
11,6,91,Deny
11,6,92,Deny
11,6,93,Deny
11,6,94,Deny
11,6,95,Deny
11,6,96,Deny
11,6,97,Deny
11,6,98,Deny
11,6,99,Deny
11,6,100,Deny
11,7,1,Deny
11,7,2,Deny
11,7,3,Deny
11,7,4,Deny
11,7,5,Deny
11,7,6,Deny
11,7,7,Deny
11,7,8,Deny
11,7,9,Deny
11,7,10,Deny
11,7,11,Deny
11,7,12,Deny
11,7,13,Deny
11,7,14,Deny
11,7,15,Deny
11,7,16,Deny
11,7,17,Deny
11,7,18,Deny
11,7,19,Deny
11,7,20,Deny
11,7,21,Deny
11,7,22,Deny
11,7,23,Deny
11,7,24,Deny
11,7,25,Deny
11,7,26,Deny
11,7,27,Deny
11,7,28,Deny
11,7,29,Deny
11,7,30,Deny
11,7,31,Deny
11,7,32,Deny
11,7,33,Deny
11,7,34,Deny
11,7,35,Deny
11,7,36,Deny
11,7,37,Deny
11,7,38,Deny
11,7,39,Deny
11,7,40,Deny
11,7,41,Deny
11,7,42,Deny
11,7,43,Deny
11,7,44,Deny
11,7,45,Deny
11,7,46,Deny
11,7,47,Deny
11,7,48,Deny
11,7,49,Deny
11,7,50,Deny
11,7,51,Deny
11,7,52,Deny
11,7,53,Deny
11,7,54,Deny
11,7,55,Deny
11,7,56,Deny
11,7,57,Deny
11,7,58,Deny
11,7,59,Deny
11,7,60,Deny
11,7,71,Deny
11,7,72,Deny
11,7,73,Deny
11,7,74,Deny
11,7,75,Deny
11,7,76,Deny
11,7,77,Deny
11,7,78,Deny
11,7,79,Deny
11,7,80,Deny
11,7,81,Deny
11,7,82,Deny
11,7,83,Deny
11,7,84,Deny
11,7,85,Deny
11,7,86,Deny
11,7,87,Deny
11,7,88,Deny
11,7,89,Deny
11,7,90,Deny
11,7,91,Deny
11,7,92,Deny
11,7,93,Deny
11,7,94,Deny
11,7,95,Deny
11,7,96,Deny
11,7,97,Deny
11,7,98,Deny
11,7,99,Deny
11,7,100,Deny
11,8,1,Deny
11,8,2,Deny
11,8,3,Deny
11,8,4,Deny
11,8,5,Deny
11,8,6,Deny
11,8,7,Deny
11,8,8,Deny
11,8,9,Deny
11,8,10,Deny
11,8,11,Deny
11,8,12,Deny
11,8,13,Deny
11,8,14,Deny
11,8,15,Deny
11,8,16,Deny
11,8,17,Deny
11,8,18,Deny
11,8,19,Deny
11,8,20,Deny
11,8,21,Deny
11,8,22,Deny
11,8,23,Deny
11,8,24,Deny
11,8,25,Deny
11,8,26,Deny
11,8,27,Deny
11,8,28,Deny
11,8,29,Deny
11,8,30,Deny
11,8,31,Deny
11,8,32,Deny
11,8,33,Deny
11,8,34,Deny
11,8,35,Deny
11,8,36,Deny
11,8,37,Deny
11,8,38,Deny
11,8,39,Deny
11,8,40,Deny
11,8,41,Deny
11,8,42,Deny
11,8,43,Deny
11,8,44,Deny
11,8,45,Deny
11,8,46,Deny
11,8,47,Deny
11,8,48,Deny
11,8,49,Deny
11,8,50,Deny
11,8,51,Deny
11,8,52,Deny
11,8,53,Deny
11,8,54,Deny
11,8,55,Deny
11,8,56,Deny
11,8,57,Deny
11,8,58,Deny
11,8,59,Deny
11,8,60,Deny
11,8,61,Deny
11,8,62,Deny
11,8,63,Deny
11,8,64,Deny
11,8,65,Deny
11,8,66,Deny
11,8,67,Deny
11,8,68,Deny
11,8,69,Deny
11,8,70,Deny
11,8,81,Deny
11,8,82,Deny
11,8,83,Deny
11,8,84,Deny
11,8,85,Deny
11,8,86,Deny
11,8,87,Deny
11,8,88,Deny
11,8,89,Deny
11,8,90,Deny
11,8,91,Deny
11,8,92,Deny
11,8,93,Deny
11,8,94,Deny
11,8,95,Deny
11,8,96,Deny
11,8,97,Deny
11,8,98,Deny
11,8,99,Deny
11,8,100,Deny
11,9,1,Deny
11,9,2,Deny
11,9,3,Deny
11,9,4,Deny
11,9,5,Deny
11,9,6,Deny
11,9,7,Deny
11,9,8,Deny
11,9,9,Deny
11,9,10,Deny
11,9,11,Deny
11,9,12,Deny
11,9,13,Deny
11,9,14,Deny
11,9,15,Deny
11,9,16,Deny
11,9,17,Deny
11,9,18,Deny
11,9,19,Deny
11,9,20,Deny
11,9,21,Deny
11,9,22,Deny
11,9,23,Deny
11,9,24,Deny
11,9,25,Deny
11,9,26,Deny
11,9,27,Deny
11,9,28,Deny
11,9,29,Deny
11,9,30,Deny
11,9,31,Deny
11,9,32,Deny
11,9,33,Deny
11,9,34,Deny
11,9,35,Deny
11,9,36,Deny
11,9,37,Deny
11,9,38,Deny
11,9,39,Deny
11,9,40,Deny
11,9,41,Deny
11,9,42,Deny
11,9,43,Deny
11,9,44,Deny
11,9,45,Deny
11,9,46,Deny
11,9,47,Deny
11,9,48,Deny
11,9,49,Deny
11,9,50,Deny
11,9,51,Deny
11,9,52,Deny
11,9,53,Deny
11,9,54,Deny
11,9,55,Deny
11,9,56,Deny
11,9,57,Deny
11,9,58,Deny
11,9,59,Deny
11,9,60,Deny
11,9,61,Deny
11,9,62,Deny
11,9,63,Deny
11,9,64,Deny
11,9,65,Deny
11,9,66,Deny
11,9,67,Deny
11,9,68,Deny
11,9,69,Deny
11,9,70,Deny
11,9,71,Deny
11,9,72,Deny
11,9,73,Deny
11,9,74,Deny
11,9,75,Deny
11,9,76,Deny
11,9,77,Deny
11,9,78,Deny
11,9,79,Deny
11,9,80,Deny
11,9,91,Deny
11,9,92,Deny
11,9,93,Deny
11,9,94,Deny
11,9,95,Deny
11,9,96,Deny
11,9,97,Deny
11,9,98,Deny
11,9,99,Deny
11,9,100,Deny
11,10,1,Deny
11,10,2,Deny
11,10,3,Deny
11,10,4,Deny
11,10,5,Deny
11,10,6,Deny
11,10,7,Deny
11,10,8,Deny
11,10,9,Deny
11,10,10,Deny
11,10,11,Deny
11,10,12,Deny
11,10,13,Deny
11,10,14,Deny
11,10,15,Deny
11,10,16,Deny
11,10,17,Deny
11,10,18,Deny
11,10,19,Deny
11,10,20,Deny
11,10,21,Deny
11,10,22,Deny
11,10,23,Deny
11,10,24,Deny
11,10,25,Deny
11,10,26,Deny
11,10,27,Deny
11,10,28,Deny
11,10,29,Deny
11,10,30,Deny
11,10,31,Deny
11,10,32,Deny
11,10,33,Deny
11,10,34,Deny
11,10,35,Deny
11,10,36,Deny
11,10,37,Deny
11,10,38,Deny
11,10,39,Deny
11,10,40,Deny
11,10,41,Deny
11,10,42,Deny
11,10,43,Deny
11,10,44,Deny
11,10,45,Deny
11,10,46,Deny
11,10,47,Deny
11,10,48,Deny
11,10,49,Deny
11,10,50,Deny
11,10,51,Deny
11,10,52,Deny
11,10,53,Deny
11,10,54,Deny
11,10,55,Deny
11,10,56,Deny
11,10,57,Deny
11,10,58,Deny
11,10,59,Deny
11,10,60,Deny
11,10,61,Deny
11,10,62,Deny
11,10,63,Deny
11,10,64,Deny
11,10,65,Deny
11,10,66,Deny
11,10,67,Deny
11,10,68,Deny
11,10,69,Deny
11,10,70,Deny
11,10,71,Deny
11,10,72,Deny
11,10,73,Deny
11,10,74,Deny
11,10,75,Deny
11,10,76,Deny
11,10,77,Deny
11,10,78,Deny
11,10,79,Deny
11,10,80,Deny
11,10,81,Deny
11,10,82,Deny
11,10,83,Deny
11,10,84,Deny
11,10,85,Deny
11,10,86,Deny
11,10,87,Deny
11,10,88,Deny
11,10,89,Deny
11,10,90,Deny
12,1,11,Deny
12,1,12,Deny
12,1,13,Deny
12,1,14,Deny
12,1,15,Deny
12,1,16,Deny
12,1,17,Deny
12,1,18,Deny
12,1,19,Deny
12,1,20,Deny
12,1,21,Deny
12,1,22,Deny
12,1,23,Deny
12,1,24,Deny
12,1,25,Deny
12,1,26,Deny
12,1,27,Deny
12,1,28,Deny
12,1,29,Deny
12,1,30,Deny
12,1,31,Deny
12,1,32,Deny
12,1,33,Deny
12,1,34,Deny
12,1,35,Deny
12,1,36,Deny
12,1,37,Deny
12,1,38,Deny
12,1,39,Deny
12,1,40,Deny
12,1,41,Deny
12,1,42,Deny
12,1,43,Deny
12,1,44,Deny
12,1,45,Deny
12,1,46,Deny
12,1,47,Deny
12,1,48,Deny
12,1,49,Deny
12,1,50,Deny
12,1,51,Deny
12,1,52,Deny
12,1,53,Deny
12,1,54,Deny
12,1,55,Deny
12,1,56,Deny
12,1,57,Deny
12,1,58,Deny
12,1,59,Deny
12,1,60,Deny
12,1,61,Deny
12,1,62,Deny
12,1,63,Deny
12,1,64,Deny
12,1,65,Deny
12,1,66,Deny
12,1,67,Deny
12,1,68,Deny
12,1,69,Deny
12,1,70,Deny
12,1,71,Deny
12,1,72,Deny
12,1,73,Deny
12,1,74,Deny
12,1,75,Deny
12,1,76,Deny
12,1,77,Deny
12,1,78,Deny
12,1,79,Deny
12,1,80,Deny
12,1,81,Deny
12,1,82,Deny
12,1,83,Deny
12,1,84,Deny
12,1,85,Deny
12,1,86,Deny
12,1,87,Deny
12,1,88,Deny
12,1,89,Deny
12,1,90,Deny
12,1,91,Deny
12,1,92,Deny
12,1,93,Deny
12,1,94,Deny
12,1,95,Deny
12,1,96,Deny
12,1,97,Deny
12,1,98,Deny
12,1,99,Deny
12,1,100,Deny
12,2,1,Deny
12,2,2,Deny
12,2,3,Deny
12,2,4,Deny
12,2,5,Deny
12,2,6,Deny
12,2,7,Deny
12,2,8,Deny
12,2,9,Deny
12,2,10,Deny
12,2,21,Deny
12,2,22,Deny
12,2,23,Deny
12,2,24,Deny
12,2,25,Deny
12,2,26,Deny
12,2,27,Deny
12,2,28,Deny
12,2,29,Deny
12,2,30,Deny
12,2,31,Deny
12,2,32,Deny
12,2,33,Deny
12,2,34,Deny
12,2,35,Deny
12,2,36,Deny
12,2,37,Deny
12,2,38,Deny
12,2,39,Deny
12,2,40,Deny
12,2,41,Deny
12,2,42,Deny
12,2,43,Deny
12,2,44,Deny
12,2,45,Deny
12,2,46,Deny
12,2,47,Deny
12,2,48,Deny
12,2,49,Deny
12,2,50,Deny
12,2,51,Deny
12,2,52,Deny
12,2,53,Deny
12,2,54,Deny
12,2,55,Deny
12,2,56,Deny
12,2,57,Deny
12,2,58,Deny
12,2,59,Deny
12,2,60,Deny
12,2,61,Deny
12,2,62,Deny
12,2,63,Deny
12,2,64,Deny
12,2,65,Deny
12,2,66,Deny
12,2,67,Deny
12,2,68,Deny
12,2,69,Deny
12,2,70,Deny
12,2,71,Deny
12,2,72,Deny
12,2,73,Deny
12,2,74,Deny
12,2,75,Deny
12,2,76,Deny
12,2,77,Deny
12,2,78,Deny
12,2,79,Deny
12,2,80,Deny
12,2,81,Deny
12,2,82,Deny
12,2,83,Deny
12,2,84,Deny
12,2,85,Deny
12,2,86,Deny
12,2,87,Deny
12,2,88,Deny
12,2,89,Deny
12,2,90,Deny
12,2,91,Deny
12,2,92,Deny
12,2,93,Deny
12,2,94,Deny
12,2,95,Deny
12,2,96,Deny
12,2,97,Deny
12,2,98,Deny
12,2,99,Deny
12,2,100,Deny
12,3,1,Deny
12,3,2,Deny
12,3,3,Deny
12,3,4,Deny
12,3,5,Deny
12,3,6,Deny
12,3,7,Deny
12,3,8,Deny
12,3,9,Deny
12,3,10,Deny
12,3,11,Deny
12,3,12,Deny
12,3,13,Deny
12,3,14,Deny
12,3,15,Deny
12,3,16,Deny
12,3,17,Deny
12,3,18,Deny
12,3,19,Deny
12,3,20,Deny
12,3,31,Deny
12,3,32,Deny
12,3,33,Deny
12,3,34,Deny
12,3,35,Deny
12,3,36,Deny
12,3,37,Deny
12,3,38,Deny
12,3,39,Deny
12,3,40,Deny
12,3,41,Deny
12,3,42,Deny
12,3,43,Deny
12,3,44,Deny
12,3,45,Deny
12,3,46,Deny
12,3,47,Deny
12,3,48,Deny
12,3,49,Deny
12,3,50,Deny
12,3,51,Deny
12,3,52,Deny
12,3,53,Deny
12,3,54,Deny
12,3,55,Deny
12,3,56,Deny
12,3,57,Deny
12,3,58,Deny
12,3,59,Deny
12,3,60,Deny
12,3,61,Deny
12,3,62,Deny
12,3,63,Deny
12,3,64,Deny
12,3,65,Deny
12,3,66,Deny
12,3,67,Deny
12,3,68,Deny
12,3,69,Deny
12,3,70,Deny
12,3,71,Deny
12,3,72,Deny
12,3,73,Deny
12,3,74,Deny
12,3,75,Deny
12,3,76,Deny
12,3,77,Deny
12,3,78,Deny
12,3,79,Deny
12,3,80,Deny
12,3,81,Deny
12,3,82,Deny
12,3,83,Deny
12,3,84,Deny
12,3,85,Deny
12,3,86,Deny
12,3,87,Deny
12,3,88,Deny
12,3,89,Deny
12,3,90,Deny
12,3,91,Deny
12,3,92,Deny
12,3,93,Deny
12,3,94,Deny
12,3,95,Deny
12,3,96,Deny
12,3,97,Deny
12,3,98,Deny
12,3,99,Deny
12,3,100,Deny
12,4,1,Deny
12,4,2,Deny
12,4,3,Deny
12,4,4,Deny
12,4,5,Deny
12,4,6,Deny
12,4,7,Deny
12,4,8,Deny
12,4,9,Deny
12,4,10,Deny
12,4,11,Deny
12,4,12,Deny
12,4,13,Deny
12,4,14,Deny
12,4,15,Deny
12,4,16,Deny
12,4,17,Deny
12,4,18,Deny
12,4,19,Deny
12,4,20,Deny
12,4,21,Deny
12,4,22,Deny
12,4,23,Deny
12,4,24,Deny
12,4,25,Deny
12,4,26,Deny
12,4,27,Deny
12,4,28,Deny
12,4,29,Deny
12,4,30,Deny
12,4,41,Deny
12,4,42,Deny
12,4,43,Deny
12,4,44,Deny
12,4,45,Deny
12,4,46,Deny
12,4,47,Deny
12,4,48,Deny
12,4,49,Deny
12,4,50,Deny
12,4,51,Deny
12,4,52,Deny
12,4,53,Deny
12,4,54,Deny
12,4,55,Deny
12,4,56,Deny
12,4,57,Deny
12,4,58,Deny
12,4,59,Deny
12,4,60,Deny
12,4,61,Deny
12,4,62,Deny
12,4,63,Deny
12,4,64,Deny
12,4,65,Deny
12,4,66,Deny
12,4,67,Deny
12,4,68,Deny
12,4,69,Deny
12,4,70,Deny
12,4,71,Deny
12,4,72,Deny
12,4,73,Deny
12,4,74,Deny
12,4,75,Deny
12,4,76,Deny
12,4,77,Deny
12,4,78,Deny
12,4,79,Deny
12,4,80,Deny
12,4,81,Deny
12,4,82,Deny
12,4,83,Deny
12,4,84,Deny
12,4,85,Deny
12,4,86,Deny
12,4,87,Deny
12,4,88,Deny
12,4,89,Deny
12,4,90,Deny
12,4,91,Deny
12,4,92,Deny
12,4,93,Deny
12,4,94,Deny
12,4,95,Deny
12,4,96,Deny
12,4,97,Deny
12,4,98,Deny
12,4,99,Deny
12,4,100,Deny
12,5,1,Deny
12,5,2,Deny
12,5,3,Deny
12,5,4,Deny
12,5,5,Deny
12,5,6,Deny
12,5,7,Deny
12,5,8,Deny
12,5,9,Deny
12,5,10,Deny
12,5,11,Deny
12,5,12,Deny
12,5,13,Deny
12,5,14,Deny
12,5,15,Deny
12,5,16,Deny
12,5,17,Deny
12,5,18,Deny
12,5,19,Deny
12,5,20,Deny
12,5,21,Deny
12,5,22,Deny
12,5,23,Deny
12,5,24,Deny
12,5,25,Deny
12,5,26,Deny
12,5,27,Deny
12,5,28,Deny
12,5,29,Deny
12,5,30,Deny
12,5,31,Deny
12,5,32,Deny
12,5,33,Deny
12,5,34,Deny
12,5,35,Deny
12,5,36,Deny
12,5,37,Deny
12,5,38,Deny
12,5,39,Deny
12,5,40,Deny
12,5,51,Deny
12,5,52,Deny
12,5,53,Deny
12,5,54,Deny
12,5,55,Deny
12,5,56,Deny
12,5,57,Deny
12,5,58,Deny
12,5,59,Deny
12,5,60,Deny
12,5,61,Deny
12,5,62,Deny
12,5,63,Deny
12,5,64,Deny
12,5,65,Deny
12,5,66,Deny
12,5,67,Deny
12,5,68,Deny
12,5,69,Deny
12,5,70,Deny
12,5,71,Deny
12,5,72,Deny
12,5,73,Deny
12,5,74,Deny
12,5,75,Deny
12,5,76,Deny
12,5,77,Deny
12,5,78,Deny
12,5,79,Deny
12,5,80,Deny
12,5,81,Deny
12,5,82,Deny
12,5,83,Deny
12,5,84,Deny
12,5,85,Deny
12,5,86,Deny
12,5,87,Deny
12,5,88,Deny
12,5,89,Deny
12,5,90,Deny
12,5,91,Deny
12,5,92,Deny
12,5,93,Deny
12,5,94,Deny
12,5,95,Deny
12,5,96,Deny
12,5,97,Deny
12,5,98,Deny
12,5,99,Deny
12,5,100,Deny
12,6,1,Deny
12,6,2,Deny
12,6,3,Deny
12,6,4,Deny
12,6,5,Deny
12,6,6,Deny
12,6,7,Deny
12,6,8,Deny
12,6,9,Deny
12,6,10,Deny
12,6,11,Deny
12,6,12,Deny
12,6,13,Deny
12,6,14,Deny
12,6,15,Deny
12,6,16,Deny
12,6,17,Deny
12,6,18,Deny
12,6,19,Deny
12,6,20,Deny
12,6,21,Deny
12,6,22,Deny
12,6,23,Deny
12,6,24,Deny
